time;outlet_CO2
0,0.014313913
1,0.014313913
2,0.014313913
3,0.01435481
4,0.01435481
5,0.01435481
6,0.01435481
7,0.01435481
8,0.01435481
9,0.014313913
10,0.014313913
11,0.014313913
12,0.014313913
13,0.014273016
14,0.014232119
15,0.014232119
16,0.014232119
17,0.014232119
18,0.014232119
19,0.014273016
20,0.014273016
21,0.014273016
22,0.014273016
23,0.014313913
24,0.01435481
25,0.01435481
26,0.014395707
27,0.014436604
28,0.014477501
29,0.014600191
30,0.014641088
31,0.014681985
32,0.014763779
33,0.014845573
34,0.014886469
35,0.014968263
36,0.015050057
37,0.015090954
38,0.015090954
39,0.015254542
40,0.015336335
41,0.015418129
42,0.015459026
43,0.015581717
44,0.015622614
45,0.01566351
46,0.015704407
47,0.015745304
48,0.015786201
49,0.015827098
50,0.015867995
51,0.015908892
52,0.015949789
53,0.015990686
54,0.016031583
55,0.015990686
56,0.015990686
57,0.015990686
58,0.015990686
59,0.015990686
60,0.015949789
61,0.015908892
62,0.015908892
63,0.015867995
64,0.015827098
65,0.015745304
66,0.015745304
67,0.015745304
68,0.015745304
69,0.015745304
70,0.015786201
71,0.015827098
72,0.015786201
73,0.015786201
74,0.015786201
75,0.015786201
76,0.015786201
77,0.015827098
78,0.015827098
79,0.001554082
80,0.015827098
81,0.015827098
82,0.015786201
83,0.015745304
84,0.015745304
85,0.015745304
86,0.015745304
87,0.015786201
88,0.015827098
89,0.015827098
90,0.015867995
91,0.015908892
92,0.015949789
93,0.015990686
94,0.016031583
95,0.016072479
96,0.016072479
97,0.016154273
98,0.016154273
99,0.01619517
100,0.01619517
101,0.01619517
102,0.01619517
103,0.01619517
104,0.01619517
105,0.01619517
106,0.01619517
107,0.016154273
108,0.016154273
109,0.016154273
110,0.016154273
111,0.016154273
112,0.016154273
113,0.016154273
114,0.016154273
115,0.016154273
116,0.016154273
117,0.016154273
118,0.016154273
119,0.016154273
120,0.016154273
121,0.01619517
122,0.01619517
123,0.01619517
124,0.01619517
125,0.01619517
126,0.016236067
127,0.016236067
128,0.016276964
129,0.016317861
130,0.016358758
131,0.016440551
132,0.016481448
133,0.016481448
134,0.016522345
135,0.016522345
136,0.016522345
137,0.016563242
138,0.016563242
139,0.016563242
140,0.016563242
141,0.016563242
142,0.016563242
143,0.016522345
144,0.016522345
145,0.016440551
146,0.016440551
147,0.016399655
148,0.016399655
149,0.016358758
150,0.016399655
151,0.016399655
152,0.016399655
153,0.016399655
154,0.016399655
155,0.016399655
156,0.016399655
157,0.016440551
158,0.016440551
159,0.016440551
160,0.016440551
161,0.001635876
162,0.016481448
163,0.016440551
164,0.016399655
165,0.016399655
166,0.016358758
167,0.016317861
168,0.016276964
169,0.016276964
170,0.016276964
171,0.016276964
172,0.016276964
173,0.016236067
174,0.016236067
175,0.016236067
176,0.016236067
177,0.016236067
178,0.016276964
179,0.016276964
180,0.016317861
181,0.016317861
182,0.016358758
183,0.016358758
184,0.016358758
185,0.016399655
186,0.016399655
187,0.016399655
188,0.016399655
189,0.016399655
190,0.016399655
191,0.016399655
192,0.016399655
193,0.016399655
194,0.016358758
195,0.016358758
196,0.016317861
197,0.016276964
198,0.016276964
199,0.016276964
200,0.016276964
201,0.016276964
202,0.016276964
203,0.016276964
204,0.016317861
205,0.016317861
206,0.016358758
207,0.016358758
208,0.016358758
209,0.016358758
210,0.016399655
211,0.016399655
212,0.016399655
213,0.016399655
214,0.016358758
215,0.016358758
216,0.016317861
217,0.016276964
218,0.016236067
219,0.016236067
220,0.016236067
221,0.016236067
222,0.016236067
223,0.016276964
224,0.016276964
225,0.016276964
226,0.016276964
227,0.016276964
228,0.016317861
229,0.016317861
230,0.016317861
231,0.016317861
232,0.016358758
233,0.016358758
234,0.016399655
235,0.016399655
236,0.016440551
237,0.016440551
238,0.016440551
239,0.016440551
240,0.016440551
241,0.016481448
242,0.016481448
243,0.016481448
244,0.016481448
245,0.016481448
246,0.016481448
247,0.016481448
248,0.016399655
249,0.016358758
250,0.016358758
251,0.016317861
252,0.016276964
253,0.016236067
254,0.01619517
255,0.01619517
256,0.016113376
257,0.016113376
258,0.016113376
259,0.016113376
260,0.016113376
261,0.016113376
262,0.016154273
263,0.016154273
264,0.016236067
265,0.016236067
266,0.016276964
267,0.016276964
268,0.016317861
269,0.016317861
270,0.016317861
271,0.016317861
272,0.016317861
273,0.016317861
274,0.016317861
275,0.016317861
276,0.016317861
277,0.016276964
278,0.016276964
279,0.016276964
280,0.016236067
281,0.016236067
282,0.016236067
283,0.016236067
284,0.016236067
285,0.016236067
286,0.016236067
287,0.016276964
288,0.016276964
289,0.016276964
290,0.016317861
291,0.016317861
292,0.016317861
293,0.016317861
294,0.016317861
295,0.016317861
296,0.016317861
297,0.016358758
298,0.016317861
299,0.016317861
300,0.016317861
301,0.016317861
302,0.016317861
303,0.016317861
304,0.016317861
305,0.016276964
306,0.016276964
307,0.016276964
308,0.016276964
309,0.016317861
310,0.016317861
311,0.016317861
312,0.016317861
313,0.016358758
314,0.016358758
315,0.016399655
316,0.016399655
317,0.016399655
318,0.016440551
319,0.016440551
320,0.016481448
321,0.016481448
322,0.016481448
323,0.016481448
324,0.016481448
325,0.016481448
326,0.016481448
327,0.016481448
328,0.016481448
329,0.016481448
330,0.016481448
331,0.016522345
332,0.016522345
333,0.016522345
334,0.016481448
335,0.016481448
336,0.016440551
337,0.016440551
338,0.016440551
339,0.016481448
340,0.016481448
341,0.016440551
342,0.016440551
343,0.016440551
344,0.016440551
345,0.016399655
346,0.016399655
347,0.016399655
348,0.016399655
349,0.016399655
350,0.016399655
351,0.016399655
352,0.016440551
353,0.016399655
354,0.016399655
355,0.016399655
356,0.016399655
357,0.016399655
358,0.016399655
359,0.016399655
360,0.016399655
361,0.016399655
362,0.016399655
363,0.016399655
364,0.016440551
365,0.016440551
366,0.016440551
367,0.016481448
368,0.016481448
369,0.016522345
370,0.016522345
371,0.016522345
372,0.016522345
373,0.016522345
374,0.016522345
375,0.016522345
376,0.016481448
377,0.016481448
378,0.016440551
379,0.016440551
380,0.016399655
381,0.016399655
382,0.016358758
383,0.016358758
384,0.016358758
385,0.016358758
386,0.016399655
387,0.016399655
388,0.016399655
389,0.016399655
390,0.016440551
391,0.016440551
392,0.016481448
393,0.016481448
394,0.016522345
395,0.016522345
396,0.016522345
397,0.016522345
398,0.016522345
399,0.016522345
400,0.016522345
401,0.016522345
402,0.016522345
403,0.016522345
404,0.016522345
405,0.016563242
406,0.016563242
407,0.016563242
408,0.016563242
409,0.016563242
410,0.016604139
411,0.016604139
412,0.016604139
413,0.016645036
414,0.016685933
415,0.016685933
416,0.01672683
417,0.01672683
418,0.01672683
419,0.016767727
420,0.016767727
421,0.016767727
422,0.016767727
423,0.016808624
424,0.016808624
425,0.016808624
426,0.016808624
427,0.016767727
428,0.016767727
429,0.01672683
430,0.01672683
431,0.016685933
432,0.016685933
433,0.016604139
434,0.016604139
435,0.016604139
436,0.016563242
437,0.016563242
438,0.016522345
439,0.016522345
440,0.016522345
441,0.016522345
442,0.016563242
443,0.016563242
444,0.016604139
445,0.016604139
446,0.016645036
447,0.016685933
448,0.016685933
449,0.01672683
450,0.016808624
451,0.01684952
452,0.01684952
453,0.01684952
454,0.01684952
455,0.01684952
456,0.016808624
457,0.016767727
458,0.016767727
459,0.016767727
460,0.01672683
461,0.016685933
462,0.016685933
463,0.016685933
464,0.016645036
465,0.016604139
466,0.016604139
467,0.016604139
468,0.016604139
469,0.016604139
470,0.016604139
471,0.016604139
472,0.016645036
473,0.016645036
474,0.016645036
475,0.016645036
476,0.016685933
477,0.016685933
478,0.016685933
479,0.016685933
480,0.016685933
481,0.01672683
482,0.01672683
483,0.01672683
484,0.01672683
485,0.01672683
486,0.01672683
487,0.016685933
488,0.016685933
489,0.016685933
490,0.016645036
491,0.016645036
492,0.016645036
493,0.016645036
494,0.016685933
495,0.016685933
496,0.016645036
497,0.016645036
498,0.016645036
499,0.016645036
500,0.016685933
501,0.016685933
502,0.01672683
503,0.01672683
504,0.016767727
505,0.016767727
506,0.016767727
507,0.016767727
508,0.016767727
509,0.016767727
510,0.016767727
511,0.016767727
512,0.016767727
513,0.016767727
514,0.01672683
515,0.016685933
516,0.016685933
517,0.016685933
518,0.016645036
519,0.016645036
520,0.016645036
521,0.016645036
522,0.016645036
523,0.016645036
524,0.016645036
525,0.016645036
526,0.016604139
527,0.016604139
528,0.016604139
529,0.016604139
530,0.016604139
531,0.016563242
532,0.016563242
533,0.016563242
534,0.016563242
535,0.016563242
536,0.016604139
537,0.016604139
538,0.016645036
539,0.016685933
540,0.01672683
541,0.016767727
542,0.016808624
543,0.01684952
544,0.016931314
545,0.017013108
546,0.017054005
547,0.017094902
548,0.017094902
549,0.017135799
550,0.017176696
551,0.017176696
552,0.017176696
553,0.017176696
554,0.017176696
555,0.017135799
556,0.017094902
557,0.017094902
558,0.017054005
559,0.017054005
560,0.017013108
561,0.016972211
562,0.016972211
563,0.016972211
564,0.016972211
565,0.016972211
566,0.016972211
567,0.016972211
568,0.016931314
569,0.016931314
570,0.016972211
571,0.016972211
572,0.016972211
573,0.017013108
574,0.017013108
575,0.017013108
576,0.017013108
577,0.017013108
578,0.016972211
579,0.016972211
580,0.016972211
581,0.016972211
582,0.016972211
583,0.016972211
584,0.016972211
585,0.016931314
586,0.016931314
587,0.016931314
588,0.016931314
589,0.016890417
590,0.016931314
591,0.016972211
592,0.017013108
593,0.017013108
594,0.017013108
595,0.017054005
596,0.017013108
597,0.017013108
598,0.017013108
599,0.017054005
600,0.017054005
601,0.017013108
602,0.017013108
603,0.017013108
604,0.016972211
605,0.016931314
606,0.016890417
607,0.016890417
608,0.01684952
609,0.01684952
610,0.01684952
611,0.01684952
612,0.01684952
613,0.01684952
614,0.01684952
615,0.016890417
616,0.016890417
617,0.016931314
618,0.016931314
619,0.016972211
620,0.016972211
621,0.016972211
622,0.017013108
623,0.017013108
624,0.017013108
625,0.017013108
626,0.017013108
627,0.017054005
628,0.017054005
629,0.017054005
630,0.017054005
631,0.017013108
632,0.017013108
633,0.017013108
634,0.017013108
635,0.017013108
636,0.017013108
637,0.017013108
638,0.017013108
639,0.017013108
640,0.017013108
641,0.017013108
642,0.017013108
643,0.017013108
644,0.017013108
645,0.017013108
646,0.017013108
647,0.017013108
648,0.017013108
649,0.017013108
650,0.017013108
651,0.017013108
652,0.017013108
653,0.017013108
654,0.017013108
655,0.017013108
656,0.017013108
657,0.017054005
658,0.017054005
659,0.017054005
660,0.017054005
661,0.017054005
662,0.017094902
663,0.017094902
664,0.017094902
665,0.017135799
666,0.017135799
667,0.017176696
668,0.017176696
669,0.017176696
670,0.017176696
671,0.017176696
672,0.017135799
673,0.017135799
674,0.017135799
675,0.017135799
676,0.017094902
677,0.017094902
678,0.017094902
679,0.017094902
680,0.017054005
681,0.017054005
682,0.017054005
683,0.017054005
684,0.017094902
685,0.017135799
686,0.017135799
687,0.017176696
688,0.017176696
689,0.017217592
690,0.017217592
691,0.017217592
692,0.017217592
693,0.017258489
694,0.017217592
695,0.017217592
696,0.017258489
697,0.017258489
698,0.017217592
699,0.017217592
700,0.017176696
701,0.017176696
702,0.017176696
703,0.017176696
704,0.017176696
705,0.017176696
706,0.017176696
707,0.017217592
708,0.017258489
709,0.017258489
710,0.017299386
711,0.017299386
712,0.017299386
713,0.017340283
714,0.017340283
715,0.017340283
716,0.017340283
717,0.01738118
718,0.01738118
719,0.01738118
720,0.017422077
721,0.01738118
722,0.01738118
723,0.01738118
724,0.01738118
725,0.01738118
726,0.01738118
727,0.01738118
728,0.01738118
729,0.017422077
730,0.017422077
731,0.017422077
732,0.017422077
733,0.017422077
734,0.017422077
735,0.017422077
736,0.017422077
737,0.017422077
738,0.01738118
739,0.01738118
740,0.01738118
741,0.017340283
742,0.017299386
743,0.017258489
744,0.017217592
745,0.017176696
746,0.017135799
747,0.017135799
748,0.017094902
749,0.017054005
750,0.017054005
751,0.017013108
752,0.017013108
753,0.016972211
754,0.016972211
755,0.016972211
756,0.017013108
757,0.017013108
758,0.017054005
759,0.017054005
760,0.017094902
761,0.017135799
762,0.017135799
763,0.017176696
764,0.017176696
765,0.017217592
766,0.017258489
767,0.017258489
768,0.017299386
769,0.017299386
770,0.017340283
771,0.01738118
772,0.01738118
773,0.01738118
774,0.01738118
775,0.01738118
776,0.01738118
777,0.01738118
778,0.01738118
779,0.01738118
780,0.01738118
781,0.01738118
782,0.01738118
783,0.01738118
784,0.01738118
785,0.01738118
786,0.01738118
787,0.01738118
788,0.01738118
789,0.01738118
790,0.01738118
791,0.017422077
792,0.017422077
793,0.017462974
794,0.017462974
795,0.017503871
796,0.017503871
797,0.017503871
798,0.017503871
799,0.017544768
800,0.017503871
801,0.017503871
802,0.017503871
803,0.017503871
804,0.017503871
805,0.017503871
806,0.017503871
807,0.017462974
808,0.017462974
809,0.017462974
810,0.017422077
811,0.017422077
812,0.017422077
813,0.017422077
814,0.017422077
815,0.017462974
816,0.017462974
817,0.017503871
818,0.017503871
819,0.017503871
820,0.017503871
821,0.017503871
822,0.017462974
823,0.017462974
824,0.017462974
825,0.017503871
826,0.017503871
827,0.017503871
828,0.017503871
829,0.017544768
830,0.017544768
831,0.017544768
832,0.017585665
833,0.017585665
834,0.017585665
835,0.017626561
836,0.017626561
837,0.017667458
838,0.017708355
839,0.017749252
840,0.017749252
841,0.017749252
842,0.017790149
843,0.017790149
844,0.017790149
845,0.017749252
846,0.017749252
847,0.017749252
848,0.017708355
849,0.017708355
850,0.017708355
851,0.017667458
852,0.017667458
853,0.017667458
854,0.017626561
855,0.017626561
856,0.017626561
857,0.017626561
858,0.017626561
859,0.017667458
860,0.017708355
861,0.017708355
862,0.017749252
863,0.017749252
864,0.017790149
865,0.017790149
866,0.017831046
867,0.017831046
868,0.017871943
869,0.01791284
870,0.017953737
871,0.017994633
872,0.017994633
873,0.01803553
874,0.01803553
875,0.01803553
876,0.01803553
877,0.01803553
878,0.017994633
879,0.017994633
880,0.017994633
881,0.017994633
882,0.017994633
883,0.017953737
884,0.01791284
885,0.017871943
886,0.017831046
887,0.017831046
888,0.017790149
889,0.017790149
890,0.017790149
891,0.017790149
892,0.017749252
893,0.017749252
894,0.017749252
895,0.017708355
896,0.017708355
897,0.017708355
898,0.017708355
899,0.017708355
900,0.017708355
901,0.017708355
902,0.017708355
903,0.017708355
904,0.017708355
905,0.017667458
906,0.017626561
907,0.017626561
908,0.017626561
909,0.017626561
910,0.017626561
911,0.017585665
912,0.017585665
913,0.017544768
914,0.017544768
915,0.017544768
916,0.017544768
917,0.017544768
918,0.017544768
919,0.017544768
920,0.017544768
921,0.017585665
922,0.017626561
923,0.017667458
924,0.017708355
925,0.017708355
926,0.017749252
927,0.017790149
928,0.017831046
929,0.017871943
930,0.017871943
931,0.017871943
932,0.01791284
933,0.017871943
934,0.017871943
935,0.017831046
936,0.017790149
937,0.017749252
938,0.017749252
939,0.017708355
940,0.017667458
941,0.017626561
942,0.017585665
943,0.017544768
944,0.017503871
945,0.017503871
946,0.017503871
947,0.017503871
948,0.017503871
949,0.017544768
950,0.017585665
951,0.017626561
952,0.017667458
953,0.017708355
954,0.017749252
955,0.017790149
956,0.017831046
957,0.017871943
958,0.01791284
959,0.017953737
960,0.017994633
961,0.017994633
962,0.017994633
963,0.017994633
964,0.017953737
965,0.017953737
966,0.017953737
967,0.017953737
968,0.017953737
969,0.01791284
970,0.01791284
971,0.01791284
972,0.01791284
973,0.01791284
974,0.017953737
975,0.017953737
976,0.017994633
977,0.01803553
978,0.018076427
